Date modified,รหัสสินค้า,ชื่อสินค้า,ชื่อร้านค้า,CommissionRate,CommissionAmount,ลิงก์สินค้า,ลิงก์ข้อเสนอ,PriceDisplay,SoldDisplay,PriceValue,SoldValue,SoldBucket,SoldScore,PriceBucket,PriceScore,CommissionBucket,CommissionScore,MiniBossScore
19/07/2026 12:13,25364862743,【รับประกัน 1 ปี】 TWS หูฟังบลูทูธไร้สาย เสียงดัง คมชัด คุณภาพดี ระบบสัมผัส ใช้งานง่าย ใช้ได้กับ IOS & Android,waranya.shop&8693,0.11,8.69,https://shopee.co.th/product/276671426/25364862743,https://s.shopee.co.th/2BDOm7ndoj,79,9พัน+,79,9000,5K-9K,5,Budget,5,Good,4,4.65
19/07/2026 12:13,27670474908,ลูกกลิ้งเก็บฝุ่น ลูกกลิ้งเก็บขน ลูกกลิ้งฝุ่น ลูกกลิ้งขนแมว ความกว้าง24ซม/19ซม ด้ามจับ124ซม ด้ามจับปรับได้ ปรับความยาวได้,BE Department Store,0.1,1.2,https://shopee.co.th/product/1013987281/27670474908,https://s.shopee.co.th/2LWoyQn0Tm,12,1พัน+,12,1000,1K-4K,4,Budget,5,Good,4,4.25
19/07/2026 12:13,48350136620,KY9G สําหรับโทรศัพท์ Samsung OTG แท็บเล็ต Micro USB สายเคเบิลข้อมูลประเภท C ถึงสาย Micro USB QC PD Fast Charging อะแดปเตอร์ USB-C,likaiyuesjx.th,0.07,5.6,https://shopee.co.th/product/1659345346/48350136620,https://s.shopee.co.th/2VqFAjmN8p,80,8,80,8,<100,1,Budget,5,Normal,2,2.35
19/07/2026 12:13,50810016177,สกุชชี่ ของเล่นบีบนุ่ม ของเล่นของขวัญสำหรับเด็ก หลากหลายแบบ ของเล่นบีบ สกุชชี่,Monkey88SHOP,0.07,1.33,https://shopee.co.th/product/1215764245/50810016177,https://s.shopee.co.th/2g9fN2ljns,19,20พัน+,19,20000,20K-49K,7,Budget,5,Normal,2,4.75
19/07/2026 12:13,24724645710,TOP SUN Janet เก้าอี้แคมป์ปิ้ง เก้าอี้สนาม 65cm พร้อมกระเป๋าจัดเก็บ ท่ออลูมิเนียมหนา,Janet melody,0.09,13.5,https://shopee.co.th/product/239775228/24724645710,https://s.shopee.co.th/2qT5ZLl6Sv,150,8พัน+,150,8000,5K-9K,5,Low,4,Normal,2,3.7
19/07/2026 12:13,24034170735,【10 ชิ้น】ลูกกลิ้งเก็บฝุ่น ฟิลเลอร์ ม้วนกาวลูกกลิ้งทำความสะอาด ลูกกลิ้งเก็บขน เศษฝุ่น เศษผม แปรงกำจัดขน 10/19/24 cm,Sun*shop,0.06,2.94,https://shopee.co.th/product/47060990/24034170735,https://s.shopee.co.th/30mVlekT7y,49,20พัน+,49,20000,20K-49K,7,Budget,5,Normal,2,4.75
19/07/2026 12:13,27538925624,GOOJODOQ 5000mah Powerbank Ln Type C อินเทอร์เฟซคู่ แบตสํารอง พับได้ พาวเวอร์แบงค์พกพา Power Bank,GOOJODOQ Mall,0.12,17.88,https://shopee.co.th/product/1505570169/27538925624,https://s.shopee.co.th/3B5vxxjpn1,149,10พัน+,149,10000,10K-19K,6,Low,4,Good,4,4.8
19/07/2026 12:13,3716295861,Naturista เจลล้างหน้าทีทรี สำหรับคนเป็นสิว และผิวแพ้ง่าย Tea Tree Facial Cleanser 300ml,Naturista Official,0.17,13.43,https://shopee.co.th/product/223832803/3716295861,https://s.shopee.co.th/3LPMAGjCS4,79,1ล้าน+,79,1000000,50K+,8,Budget,5,Excellent,5,6.2
19/07/2026 12:13,46952511673,กรรไกรตกปลา WATTLE Lure แบบพกพาและแขวนได้ง่าย ตัดสาย PE Line และลูกปักษาด้วยความแม่นยำ สแตนเลสชุบทายเทเนียม,wattle.th,0.02,1.1,https://shopee.co.th/product/64391892/46952511673,https://s.shopee.co.th/3VimMZiZ77,55,30,55,30,<100,1,Budget,5,Low,1,2
19/07/2026 12:13,40008289143,【3 วันจัดส่ง】ลูกกลิ้งเก็บฝุ่น กาวเหนียว เก็บขน ขนแมว เส้นผม ทำความสะอาด ดักฝุ่น เบาะรถยนต์ ลูกกลิ้งเก็บขน,Happy Sunday_Store,0.11,3.85,https://shopee.co.th/product/287852701/40008289143,https://s.shopee.co.th/3g2CYshvmA,35,1พัน+,35,1000,1K-4K,4,Budget,5,Good,4,4.25
19/07/2026 12:13,23388807004,MOJUE【รับประกัน 1 ปี】จากศูนย์ Samsun ชาร์จเร็วสุด Samsun ชุดชาร์จ 45W หัวชาร์จเร็วซัมซุงของ type C สายชาร์จ type c,Mojue Gadget,0.09,5.4,https://shopee.co.th/product/1023882834/23388807004,https://s.shopee.co.th/3qLclBhIRD,60,10พัน+,60,10000,10K-19K,6,Budget,5,Normal,2,4.35
19/07/2026 12:13,26272475209,HUJI เขียง🍴สแตนเลส 304+วัสดุ PP เขียงตัด ขนาดใหญ่ 2 หน้า เขียงพลาสติก ป้องกันแบคทีเรีย แผงหนา แยกอาหารดิบและอาหารปรุงสุก เหมาะสำหรับอพาร์ทเม้นท์ขนาดเล็กและใช้งานภายในบ้าน,HUJI MALL,0.12,15.36,https://shopee.co.th/product/1313850470/26272475209,https://s.shopee.co.th/40f2xUgf6G,128,8พัน+,128,8000,5K-9K,5,Low,4,Good,4,4.4
19/07/2026 12:13,16943066193,"🧤พร้อมส่ง!!ถุงมือสไตล์สาวร็อค,นักร้อง,นักแสดง,ดัมเมเยอร์ได้ทุกแนว👁️",Beautify Two🦋,0.02,1.78,https://shopee.co.th/product/82940998/16943066193,https://s.shopee.co.th/4AyT9ng1lJ,89,236,89,236,100-499,2,Budget,5,Low,1,2.4
19/07/2026 12:13,50253333497,✨ไม้ถูพื้นแบบใช้แล้วทิ้ง ดันฝุ่นได้ดี เปียก–แห้งในตัว ใช้งานง่าย ทำความสะอาดไว lazy mop ผ้าถูพื้นพร้อมใช้✨,Aimi-shopTH,0.17,11.73,https://shopee.co.th/product/1681710763/50253333497,https://s.shopee.co.th/4LHtM6fOQM,69,990,69,990,500-999,3,Budget,5,Excellent,5,4.2
19/07/2026 12:13,47706316518,Deli สายชาร์จ ชาร์จเร็ว Type C / USB A / Lightning สายถัก สำหรับโทรศัพท์ทุกรุ่น Fast Charging Cable,Deli Tools Officialshop,0.09,8.91,https://shopee.co.th/product/431657423/47706316518,https://s.shopee.co.th/4VbJYPel5P,99,2พัน+,99,2000,1K-4K,4,Budget,5,Normal,2,3.55
19/07/2026 12:13,49901733292,ของเล่นบีบอัด รีบาวด์ช้าน่ารักระบายของเล่น ผู้มีอิทธิพล หยิกเป่าฟอง,Z-Dream,0.16,16,https://shopee.co.th/product/1652848477/49901733292,https://s.shopee.co.th/4fujkie7kS,100,270,100,270,100-499,2,Low,4,Excellent,5,3.55
19/07/2026 12:13,20937914448,ลูกกลิ้งเก็บขน  ลูกกลิ้งทำความสะอาด ลูกกลิ้งเก็บฝุ่น ลูกกลิ้งดักฝุ่น ที่เก็บขน ทำความสะอาดขนสัตว์เลี้ยง,junei-official,0.09,0.45,https://shopee.co.th/product/786031967/20937914448,https://s.shopee.co.th/4qE9x1dUPV,5,2พัน+,5,2000,1K-4K,4,Budget,5,Normal,2,3.55
19/07/2026 12:13,29070444411,ม้วนกาวลูกกลิ้งทำความสะอาด ลูกกลิ้งเก็บขน เศษฝุ่น เศษผม ด้ามจับปรับความยาวได้ แปรงกำจัดขน ที่รูดทำความสะอาด,BE Department Store,0.1,0.5,https://shopee.co.th/product/1013987281/29070444411,https://s.shopee.co.th/50Xa9Kcr4Y,5,603,5,603,500-999,3,Budget,5,Good,4,3.85
19/07/2026 12:13,24836069751,HENSAWA รุ่น OT311 อะแดปเตอร์ IOS to USB 3.0 Adapter Fast Data Transfer รองรับ ios26 ลงไป,HSW.studio,0.09,9.9,https://shopee.co.th/product/1282442186/24836069751,https://s.shopee.co.th/5Ar0LdcDjb,110,1พัน+,110,1000,1K-4K,4,Low,4,Normal,2,3.3
19/07/2026 12:13,27518193909,ถุงมือโลลิต้าโบว์ถุงเท้าลูกไม้สไตล์ญี่ปุ่นกลวงกองมุกบัลเล่ต์ได้สองแบบ,beautylife55,0.02,0.98,https://shopee.co.th/product/140261893/27518193909,https://s.shopee.co.th/5LAQXwbaOe,49,518,49,518,500-999,3,Budget,5,Low,1,2.8
19/07/2026 12:13,21593160809,พร้อมส่ง แปรงเก็บขนสัตว์เลี้ยง อุปกรณ์ทำความสะอาดโซฟา แปรงเก็บขน กำจัดขนสัตว์เลี้ยง แปรงลูกกลิ้งเส้นผม ฝุ่น,PET-HOMIE,0.06,1.8,https://shopee.co.th/product/378764485/21593160809,https://s.shopee.co.th/5VTqkFax3h,30,10พัน+,30,10000,10K-19K,6,Budget,5,Normal,2,4.35
19/07/2026 12:13,22485692061,ขนาดใหญ่ ลูกกลิ้งเก็บฝุ่น ลูกกลิ้ง19/24CM ลูกกลิ้งทำความสะอาด ลูกกลิ้งขจัดฝุ่น ลูกกลิ้งกระดาษกาว,WATER*SHOP,0.06,0.6,https://shopee.co.th/product/238389288/22485692061,https://s.shopee.co.th/5fnGwYaJik,10,4พัน+,10,4000,1K-4K,4,Budget,5,Normal,2,3.55
19/07/2026 12:13,53252219812,"สาย PD 27W ⚡️ สายชาร์จแบบถัก USB C ถึง L-Shaped C เหมาะสําหรับแล็ปท็อป,สายทนทาน โทรศัพท์มือถือ",Footar Gadget,0.11,4.95,https://shopee.co.th/product/1530037780/53252219812,https://s.shopee.co.th/5q6h8rZgNn,45,10พัน+,45,10000,10K-19K,6,Budget,5,Good,4,5.05
19/07/2026 12:13,43914412538,"แคทชรี294ที่วางไม้แบดมินตัน,ติดผนังปรับลูกขนไก่ถังเก็บ,ตะขอที่ถอดออกได้มัลติฟังก์ชั่ตะขอเก็บอุปกรณ์แบดมินตัน",cathchare294.th,0.02,1.38,https://shopee.co.th/product/1264408771/43914412538,https://s.shopee.co.th/60Q7LAZ32q,69,2,69,2,<100,1,Budget,5,Low,1,2
19/07/2026 12:13,40206812358,Petcho ถุงมือกำจัดขนสัตว์เลี้ยง ใช้งานง่าย ทำความสะอาดขนสัตว์ ถุงมือทำความสะอาดขนแมว ขนสุนัข,Petcho Official Shop,0.07,2.38,https://shopee.co.th/product/287201971/40206812358,https://s.shopee.co.th/6AjXXTYPht,34,20พัน+,34,20000,20K-49K,7,Budget,5,Normal,2,4.75
19/07/2026 12:13,23864698217,ลูกกลิ้งกำจัดขน ลูกกลิ้งเก็บฝุ่น ลูกกลิ้งทำความสะอาด ม้วนกาวรีฟิล ขจัดขนเหนียวและฝุ่นออกจากเสื้อผ้า ขจัดขนแมวและขนสุนัข,CEARsupermarket,0.09,0.45,https://shopee.co.th/product/1267559768/23864698217,https://s.shopee.co.th/6L2xjmXmMw,5,10พัน+,5,10000,10K-19K,6,Budget,5,Normal,2,4.35
19/07/2026 12:13,16618592946,Essager Type-C สายชาร์จเร็ว PD100W 60W สําหรับโทรศัพท์ Xiaomi Samsung Android สายชาร์จเร็ว,Essager Official Store,0.06,3.48,https://shopee.co.th/product/220655562/16618592946,https://s.shopee.co.th/6VMNw5X91z,58,80พัน+,58,80000,50K+,8,Budget,5,Normal,2,5.15
19/07/2026 12:13,56959734008,เคตเทิลเบล เคตเทิลเบลล์แบบนุ่ม 2kg/4kg/6kg/8kg เคตเทิลเบลล์ ลูกตุ้มยกน้ำหนัก Kettlebell Dumbbell ลูกตุ้มค้อน,Fable Beane Fake,0.07,5.95,https://shopee.co.th/product/1499499498/56959734008,https://s.shopee.co.th/6ffo8OWVh2,85,3พัน+,85,3000,1K-4K,4,Budget,5,Normal,2,3.55
19/07/2026 12:13,57451461387,TESSAN ปลั๊กพ่วง ปลั๊กไฟ ซ็อกเก็ตต่อขยาย แบบบางพิเศษ พร้อม USB Type C อเนกประสงค์ ทนทาน คุณภาพสูง,TESSAN Travel Adapter,0.22,109.78,https://shopee.co.th/product/1585075699/57451461387,https://s.shopee.co.th/6pzEKhVsM5,499,2พัน+,499,2000,1K-4K,4,Medium,3,Excellent,5,4.1
19/07/2026 12:13,49507595249,🔥ชุดครอบครัว🔥2 ด้าม + รีฟิล20ม้วน（1200 แผ่น ）ลูกกลิ้งกำจัดขน เก็บขนและฝุ่น ลูกกลิ้งทำความสะอาด สีชมพู ราคาถูก COD,Fashi0n_land,0.1,2.4,https://shopee.co.th/product/1139533811/49507595249,https://s.shopee.co.th/70IeX0VF18,24,5พัน+,24,5000,5K-9K,5,Budget,5,Good,4,4.65
19/07/2026 12:13,43129253080,Essager 100W USB Type-C ถึง TypeC PD Fast สายชาร์จรองรับการส่งข้อมูล USB2.0 480Mbps สําหรับ IP15,Essager Global Store,0.08,6.16,https://shopee.co.th/product/1077039456/43129253080,https://s.shopee.co.th/7Ac4jJUbgB,77,112,77,112,100-499,2,Budget,5,Normal,2,2.75
19/07/2026 12:13,29630365433,Golf Ball Mark Metal Golf Marker ลูกกอล์ฟแบบถอดได้สําหรับผู้ชายผู้หญิง Golfer,DREAMMALL CAMPING,0.07,1.33,https://shopee.co.th/product/81268666/29630365433,https://s.shopee.co.th/7KvUvcTyLE,19,33,19,33,<100,1,Budget,5,Normal,2,2.35
19/07/2026 12:13,40966832072,AimayaPet ลูกกลิ้งกําจัดขน 60 ครั้ง/ม้วน ไม่ทำลายเนื้อผ้า ลูกกลิ้งทำความสะอาด ขจัดขนแมวและขนสุนัข,AimayaPet  ,0.07,1.96,https://shopee.co.th/product/895211991/40966832072,https://s.shopee.co.th/7VEv7vTL0H,28,2พัน+,28,2000,1K-4K,4,Budget,5,Normal,2,3.55
19/07/2026 12:13,24424967953,10 ชิ้น!ราคาถูก 1 ชิ้น ≈4.6🔥ลูกกลิ้งทำความสะอาดลูกกลิ้งกำจัดขน/ม้วนกาว รีฟิล เก็บขนและฝุ่น ขจัดขนแมวและขนสุนัข,BE Department Store,0.1,1.2,https://shopee.co.th/product/1013987281/24424967953,https://s.shopee.co.th/7fYLKEShfK,12,928,12,928,500-999,3,Budget,5,Good,4,3.85
